Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.09597978741,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.09597978741,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.09597978741,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.09597978741,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.09597978741,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.09597978741,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.09669169039,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.09669169039,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.07323719561,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.04471549019,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.09685862064,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.1384847164,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
0.06155093387,-0.0199943725,-0.02398989536,-0.09320217371,-0.07835965604,-0.146523878,-0.2016763687,-0.2632730305,-0.1289957315,-0.2013872862,-0.1444548219,0.1191958189,-0.001181580708,-0.0688489899,0.07554094493,0.007291961461,-0.1728687286,-0.251355201,-0.112611182,-0.1785366684,-0.03851512447,-0.1096633747
-0.2824293673,-0.3285600245,-0.2349538207,-0.282255441,-0.1262630224,-0.1694777012,-0.1650193334,-0.2223726064,-0.2073869556,-0.2581177354,-0.1447684765,-0.1358554214,-0.2079416662,-0.2535144985,-0.1138262376,-0.1684736013,-0.2237350792,-0.2619985342,-0.1109769642,-0.1623533964,-0.1768512428,-0.2242979407
